,latitude,longitude,density_availability_day
9547,40.80243,-73.9706,0.0
9548,40.76729,-73.77162,0.9260273972602739
9549,40.66539,-73.96041,0.0
9550,40.72157,-73.98489,0.0
9551,40.76432,-73.93401,0.0
9552,40.73529,-74.00323,0.3452054794520548
9553,40.81024,-73.9525,0.0
9554,40.75979,-73.99402,0.0
9555,40.72261,-73.98196,0.3178082191780822
9556,40.73545,-74.00686,0.5178082191780822
9557,40.82196,-73.94247,0.0
9558,40.72138,-73.94709,0.0
9559,40.75588,-73.93117,0.0
9560,40.72168,-73.98418,0.0
9561,40.68398,-73.94101,0.8547945205479452
9562,40.69169,-73.93142,0.9315068493150684
9563,40.82873,-73.89553,0.9452054794520548
9564,40.79708,-73.969,0.1917808219178082
9565,40.7946,-73.93572,0.06027397260273973
9566,40.71645,-74.00402,0.0
9567,40.71711,-73.94259,0.0
9568,40.66378,-73.97813,0.0
9569,40.80304,-73.96582,0.0
9570,40.70794,-73.93976,0.0
9571,40.80819,-73.94315,0.0
9572,40.68006,-73.98053,0.0
9573,40.71969,-73.9562,0.0
9574,40.67618,-73.98122,0.4876712328767123
9575,40.76579,-73.98057,0.0
9576,40.69508,-73.91053,0.06575342465753424
9577,40.82606,-73.94659,0.1506849315068493
9578,40.72492,-73.97914,0.0
9579,40.72962,-73.9836,0.0
9580,40.68396,-73.92872,0.0027397260273972603
9581,40.70055,-73.92193,0.0
9582,40.68833,-73.91676,0.0
9583,40.72065,-73.98273,0.36712328767123287
9584,40.74823,-73.97447,0.0
9585,40.68725,-73.95472,0.0
9586,40.64691,-73.95855,0.0
9587,40.68856,-73.9547,0.0
9588,40.64939,-73.94791,0.0
9589,40.71729,-73.98442,0.6547945205479452
9590,40.65349,-73.95527,0.0
9591,40.74627,-73.99142,0.0
9592,40.80023,-73.93822,0.0
9593,40.7078,-74.00914,0.0
9594,40.82681,-73.9426,0.0
9595,40.83428,-73.94446,0.0
9596,40.68889,-73.95406,0.7698630136986301
9597,40.73943,-73.98135,0.0
9598,40.78858,-73.94742,0.8821917808219178
9599,40.59244,-73.95633,0.2465753424657534
9600,40.77976,-73.97837,0.9917808219178083
9601,40.70178,-73.92829,0.0
9602,40.72423,-73.99013,0.0
9603,40.6898,-73.95205,0.0
9604,40.66196,-73.99177,0.6383561643835617
9605,40.68247,-73.94119,0.9232876712328767
9606,40.65918,-73.89226,0.936986301369863
9607,40.69143,-73.93436,0.0
9608,40.70767,-73.94821,0.0
9609,40.72911,-74.00338,0.0
9610,40.70068,-73.94103,0.0
9611,40.7221,-74.00464,0.0
9612,40.75277,-73.96686,0.0
9613,40.81355,-73.94407,0.0
9614,40.74364,-73.95392,0.0
9615,40.77742,-73.90965,0.4465753424657534
9616,40.67876,-73.9715,0.0
9617,40.72164,-73.97927,0.08493150684931507
9618,40.72309,-73.98926,0.0
9619,40.76171,-73.99478,0.0
9620,40.58294,-73.95897,0.7013698630136986
9621,40.69927,-73.92133,0.0
9622,40.71058,-73.9672,0.5753424657534246
9623,40.75547,-73.92017,0.0
9624,40.69172,-73.95862,0.0
9625,40.71508,-73.98973,0.0
9626,40.68978,-73.94444,0.0
9627,40.76448,-73.92714,0.0
9628,40.7122,-73.9511,0.0
9629,40.71452,-73.95486,0.0
9630,40.73448,-73.98056,0.0
9631,40.79933,-73.95949,0.0
9632,40.78015,-73.97875,0.547945205479452
9633,40.71934,-73.98424,0.0
9634,40.74537,-73.97462,0.0
9635,40.68189,-73.99695,0.0
9636,40.67647,-73.94813,0.0
9637,40.71576,-73.94468,0.0
9638,40.644,-74.01092,0.0
9639,40.76778,-73.92201,0.0
9640,40.70649,-73.94505,0.0
9641,40.80419,-73.96268,0.0
9642,40.72579,-73.99341,0.5424657534246575
9643,40.74603,-73.98364,0.0
9644,40.76441,-73.98058,0.0
9645,40.73774,-73.97343,0.19726027397260273
9646,40.71546,-73.9896,0.0
9647,40.7292,-74.00209,0.0
9648,40.71303,-73.9558,0.4657534246575342
9649,40.71376,-73.95293,0.0
9650,40.67358,-73.94351,0.0
9651,40.7722,-73.93105,0.0
9652,40.6846,-73.94478,0.5945205479452055
9653,40.72411,-73.99563,0.0
9654,40.77088,-73.98061,0.0
9655,40.72228,-73.9838,0.0
9656,40.68148,-73.93145,0.0
9657,40.71864,-73.98346,0.0
9658,40.72927,-73.95707,0.1178082191780822
9659,40.72163,-73.97888,0.0
9660,40.7777,-73.98796,0.0
9661,40.73579,-73.98175,0.0
9662,40.75226,-73.94089,0.0
9663,40.66892,-73.99136,0.36712328767123287
9664,40.82622,-73.9498,0.17534246575342466
9665,40.82605,-73.94783,0.08767123287671233
9666,40.64213,-73.95298,0.24383561643835616
9667,40.83523,-73.9398,0.0
9668,40.64167,-73.95465,0.0
9669,40.67205,-73.75343,1.0
9670,40.71928,-74.01125,0.0
9671,40.65628,-73.96014,0.0
9672,40.74981,-73.9786,0.0
9673,40.69496,-73.93088,0.0
9674,40.69644,-73.92707,0.5753424657534246
9675,40.67988,-73.92831,0.0
9676,40.70647,-73.92093,0.0
9677,40.79555,-73.96578,0.0
9678,40.63198,-73.95988,0.9424657534246575
9679,40.78271,-73.95288,0.9095890410958904
9680,40.66835,-73.97981,0.0
9681,40.80649,-73.95565,0.0
9682,40.76735,-73.81801,0.9945205479452055
9683,40.71723,-73.96285,0.0
9684,40.85619,-73.93117,0.3972602739726027
9685,40.73059,-73.95651,0.0
9686,40.68128,-73.96286,0.0
9687,40.68686,-73.94973,0.0
9688,40.63767,-73.95637,0.0
9689,40.67883,-73.97051,0.8767123287671232
9690,40.64563,-73.9419,0.6794520547945205
9691,40.7138,-73.96798,0.24383561643835616
9692,40.74085,-73.98153,0.0
9693,40.6608,-73.95888,0.34794520547945207
9694,40.73778,-73.99941,0.07671232876712329
9695,40.71624,-73.99015,0.0
9696,40.70222,-73.93294,0.5232876712328767
9697,40.68482,-73.95666,0.0
9698,40.76205,-73.96382,0.8164383561643835
9699,40.68678,-73.9513,0.0
9700,40.63014,-74.027,0.0
9701,40.68618,-73.93273,0.0
9702,40.70608,-73.9433,0.0
9703,40.75538,-73.99751,0.0
9704,40.70275,-73.93445,0.7945205479452054
9705,40.72435,-73.95154,0.0027397260273972603
9706,40.66514,-73.95688,0.9123287671232877
9707,40.68024,-73.96658,0.10410958904109589
9708,40.68906,-73.93751,0.38904109589041097
9709,40.63968,-73.95215,0.5342465753424658
9710,40.73366,-73.98313,0.0
9711,40.70732,-73.95259,0.0
9712,40.72261,-73.99333,0.0
9713,40.73768,-73.98727,0.0
9714,40.7128,-73.94175,0.0
9715,40.70414,-73.93408,0.20821917808219179
9716,40.71332,-73.95291,0.0
9717,40.74824,-73.91361,0.0027397260273972603
9718,40.68141,-73.95841,1.0
9719,40.68049,-73.97662,0.030136986301369864
9720,40.70891,-73.94161,0.0
9721,40.70414,-73.92888,0.0
9722,40.73764,-73.9819,0.0
9723,40.66037,-73.95901,0.0
9724,40.71326,-73.9542,0.0
9725,40.6798,-73.98231,0.0
9726,40.73925,-74.0,0.021917808219178082
9727,40.72528,-73.97882,0.0
9728,40.72361,-73.98395,0.0
9729,40.68558,-73.9281,0.0
9730,40.67541,-73.99812,0.0
9731,40.68073,-73.96369,0.0
9732,40.69696,-73.93433,0.6520547945205479
9733,40.75864,-73.99056,0.5506849315068493
9734,40.74582,-73.99472,0.0
9735,40.66266,-73.98885,0.0
9736,40.78235,-73.95058,0.0
9737,40.71802,-73.95228,0.0
9738,40.69127,-73.93983,1.0
9739,40.767,-73.93051,0.0
9740,40.70862,-74.01408,0.9972602739726028
9741,40.7573,-73.92773,0.0
9742,40.76432,-73.99396,0.9397260273972603
9743,40.66707,-73.98994,0.0
9744,40.70725,-74.01533,0.0
9745,40.72295,-73.98246,0.0
9746,40.7787,-73.98407,0.0
9747,40.65036,-73.96306,0.0
9748,40.77673,-73.95078,0.0
9749,40.77085,-73.95725,0.863013698630137
9750,40.69593,-73.92057,0.6767123287671233
9751,40.67804,-73.95411,0.0
9752,40.67628,-73.95422,0.0
9753,40.68949,-73.91191,0.0
9754,40.72682,-73.97845,0.0
9755,40.71011,-74.01457,0.0
9756,40.62467,-73.96406,0.0
9757,40.7256,-73.99555,0.0
9758,40.68544,-73.93872,0.810958904109589
9759,40.64305,-73.99959,0.0
9760,40.68852,-73.98697,0.0
9761,40.69141,-73.934,0.0
9762,40.70512,-73.92187,0.0
9763,40.81335,-73.8873,0.9123287671232877
9764,40.8051,-73.95069,0.0
9765,40.81395,-73.88675,0.9397260273972603
9766,40.74601,-73.9149,0.049315068493150684
9767,40.81211,-73.9378,0.2465753424657534
9768,40.64935,-73.96485,0.4794520547945205
9769,40.8012,-73.96382,0.0
9770,40.81095,-73.9443,0.0
9771,40.68496,-73.91107,0.0
9772,40.72547,-74.01,0.4273972602739726
9773,40.68799,-73.97314,0.0027397260273972603
9774,40.71477,-73.94761,0.0
9775,40.71733,-73.95566,0.0
9776,40.70884,-73.95742,0.0
9777,40.71704,-73.94509,0.0
9778,40.70192,-73.92928,0.0
9779,40.67065,-73.93544,0.0
9780,40.7394,-73.99838,0.01643835616438356
9781,40.70146,-73.98188,0.7342465753424657
9782,40.75737,-73.96916,0.0
9783,40.69188,-73.9607,0.0
9784,40.8327,-73.94486,0.0
9785,40.71612,-73.99121,0.0
9786,40.77778,-73.9781,0.7205479452054795
9787,40.80313,-73.95742,0.0
9788,40.81189,-73.94148,0.0
9789,40.71289,-73.98877,0.7150684931506849
9790,40.68887,-73.95393,0.0
9791,40.70552,-74.00841,0.0
9792,40.66889,-73.97617,0.0
9793,40.7603,-73.99222,0.7424657534246575
9794,40.79042,-73.94641,0.0
9795,40.7129,-73.95565,0.0
9796,40.82034,-73.94345,0.0
9797,40.67758,-73.98519,0.11232876712328767
9798,40.72402,-73.9415,0.0
9799,40.65736,-73.96094,0.12602739726027398
9800,40.79452,-73.97065,0.0
9801,40.80772,-73.951,0.0
9802,40.71281,-73.98705,0.12054794520547946
9803,40.79955,-73.96369,0.0
9804,40.68346,-73.95551,0.0
9805,40.7631,-73.96393,0.0
9806,40.86464,-73.92768,0.057534246575342465
9807,40.82599,-73.94238,0.0
9808,40.73764,-73.99887,0.0
9809,40.67215,-73.94126,0.0
9810,40.72962,-73.98932,0.06301369863013699
9811,40.65845,-73.96064,0.1095890410958904
9812,40.73528,-73.99744,0.46301369863013697
9813,40.7432,-73.95565,0.0
9814,40.79045,-73.97361,0.0
9815,40.82652,-73.95304,0.0
9816,40.68896,-73.97737,0.936986301369863
9818,40.68857,-73.98668,0.9863013698630136
9819,40.66671,-73.98172,0.0
9820,40.77672,-73.91956,0.7424657534246575
9821,40.76372,-73.98081,0.0
9822,40.794,-73.97632,0.0
9823,40.83353,-73.94393,0.16164383561643836
9824,40.70641,-73.96801,0.0
9825,40.71272,-73.96632,0.0
9826,40.76254,-73.91415,0.0
9827,40.69095,-73.92386,0.0
9828,40.69342,-73.9611,0.6821917808219178
9829,40.69411,-73.96151,0.8602739726027397
9830,40.82381,-73.92725,0.0
9831,40.82112,-73.94962,0.0273972602739726
9832,40.67552,-73.96041,0.0273972602739726
9833,40.68338,-73.92072,0.863013698630137
9834,40.64813,-73.97237,0.6246575342465753
9835,40.70889,-73.94113,0.0
9836,40.74823,-73.8084,0.9726027397260274
9837,40.74466,-73.99504,0.0
9838,40.75176,-73.96921,0.0
9839,40.76548,-73.99155,0.0
9840,40.71379,-73.99112,0.052054794520547946
9841,40.75894,-73.9915,0.44931506849315067
9842,40.67505,-73.96711,0.0
9843,40.66293,-73.9838,0.0
9844,40.72961,-73.95656,0.0
9845,40.79397,-73.97376,0.0
9846,40.65591,-73.95866,0.0
9847,40.80674,-73.96141,0.0
9848,40.68366,-73.9247,0.01643835616438356
9849,40.73049,-74.00111,0.0
9850,40.80256,-73.94524,0.0
9851,40.68234,-73.98088,0.0
9852,40.78323,-73.97721,0.0
9853,40.71767,-73.99004,0.0
9854,40.70461,-73.93845,0.0
9855,40.81208,-73.95097,0.0
9856,40.72487,-73.99858,0.0
9857,40.70406,-74.01227,0.0
9858,40.68973,-73.96073,0.0
9859,40.73453,-74.00656,0.0
9860,40.80089,-73.96752,0.0
9861,40.68692,-73.78022,0.684931506849315
9862,40.72717,-73.94697,0.5150684931506849
9863,40.68902,-73.9156,0.3726027397260274
9864,40.69962,-73.90439,0.8794520547945206
9865,40.77459,-73.9476,0.0
9866,40.66627,-73.98954,0.7726027397260274
9867,40.72475,-73.98009,0.0
9868,40.7601,-73.96746,0.0
9869,40.75037,-73.91265,0.9972602739726028
9870,40.72028,-73.98182,0.0
9871,40.69574,-73.9286,0.0
9872,40.72541,-73.95279,0.0
9873,40.6862,-73.9542,0.049315068493150684
9874,40.71163,-73.95186,0.0
9875,40.71009,-73.95398,0.0
9876,40.75013,-74.0033,0.9068493150684932
9877,40.72634,-74.00101,0.0
9878,40.80193,-73.97038,0.0
9879,40.74334,-73.99204,0.0
9880,40.7457,-73.9939,0.0
9881,40.65353,-73.95611,0.0
9882,40.7438,-73.99751,0.12876712328767123
9883,40.71978,-74.00968,1.0
9884,40.61926,-74.03272,0.06027397260273973
9885,40.79203,-73.96967,0.052054794520547946
9886,40.81095,-73.95296,0.8328767123287671
9887,40.7324,-73.98883,0.0
9888,40.83431,-73.9402,0.0
9889,40.80417,-73.96874,0.5150684931506849
9890,40.791,-73.9722,0.6054794520547945
9891,40.71813,-73.99231,0.0
9892,40.63118,-73.89679,0.821917808219178
9893,40.6874,-73.97484,0.024657534246575342
9894,40.71405,-73.94129,0.0
9895,40.70854,-73.95281,0.0
9896,40.72118,-73.99575,0.24383561643835616
9897,40.71534,-73.96633,0.7041095890410959
9898,40.81835,-73.94138,0.0
9899,40.79106,-73.94588,0.0
9900,40.70189,-73.92872,0.0
9901,40.60633,-73.95704,0.915068493150685
9902,40.80299,-73.96465,0.0
9903,40.76979,-73.92019,0.0
9904,40.77756,-73.94859,0.5589041095890411
9905,40.76769,-73.99405,0.9972602739726028
9906,40.68268,-73.92825,0.0
9907,40.6851,-74.00228,0.08767123287671233
9908,40.78733,-73.97364,0.9506849315068493
9909,40.78261,-73.91452,0.0
9910,40.75203,-73.9361,0.0
9911,40.75563,-73.99742,0.0
9912,40.68317,-73.91432,0.0
9913,40.7438,-73.9781,0.0
9914,40.7874,-73.97381,0.09863013698630137
9915,40.67215,-73.94281,0.0
9916,40.66307,-73.9834,0.049315068493150684
9917,40.73866,-74.00537,0.0
9918,40.72178,-73.98212,0.0
9919,40.77865,-73.94858,0.0
9920,40.7252,-73.95276,0.0
9921,40.75215,-73.93913,0.024657534246575342
9922,40.74559,-73.98325,0.0
9923,40.81033,-73.95897,0.0
9924,40.75219,-73.97133,0.0
9925,40.71959,-73.99604,0.0
9926,40.77648,-73.90987,0.6
9927,40.72929,-73.8574,0.0
9928,40.65551,-73.94206,0.3561643835616438
9929,40.79317,-73.96956,0.0
9930,40.67714,-73.9486,0.0
9931,40.66393,-73.98728,0.0
9932,40.68864,-73.96759,0.07397260273972603
9933,40.71905,-73.94937,0.0
9934,40.72002,-73.96028,0.8849315068493151
9935,40.68458,-73.96332,0.0
9936,40.63741,-74.00118,0.8493150684931506
9937,40.67791,-74.0072,0.0
9938,40.68847,-73.95634,0.0
9939,40.71903,-73.9904,0.030136986301369864
9940,40.7187,-74.00384,0.0
9941,40.68248,-73.92811,0.6438356164383562
9942,40.82206,-73.95234,0.7780821917808219
9943,40.71242,-73.95009,0.0
9944,40.77018,-73.95947,0.0
9945,40.78557,-73.97214,0.0
9946,40.67763,-74.00108,0.1589041095890411
9947,40.6884,-73.9305,0.1917808219178082
9948,40.71256,-73.95695,0.0
9949,40.74376,-74.00387,0.7397260273972602
9950,40.70036,-73.91723,0.0
9951,40.7655,-73.92169,0.9561643835616438
9952,40.65429,-73.94917,0.0
9953,40.83436,-73.94735,0.0
9954,40.6799,-73.96416,0.0
9955,40.74036,-74.00416,0.0
9956,40.67139,-73.94,0.0
9957,40.82883,-73.94468,0.0
9958,40.68716,-73.9243,0.7753424657534247
9959,40.76508,-73.90935,0.0
9960,40.69589,-73.93232,0.0
9961,40.67034,-73.95848,0.0
9962,40.6089,-73.97866,0.0
9963,40.81541,-73.94149,0.0
9964,40.72399,-73.98869,0.0
9965,40.66016,-73.99813,0.0
9966,40.63574,-74.00329,1.0
9967,40.76205,-73.91379,0.36164383561643837
9968,40.65933,-73.95931,0.0
9969,40.5994,-73.95941,0.3452054794520548
9970,40.64153,-74.01562,0.0
9971,40.73926,-73.92045,0.0
9972,40.62713,-73.95221,0.0
9973,40.67293,-73.96678,0.5917808219178082
9974,40.69604,-73.82449,0.0
9975,40.73604,-73.95415,0.8821917808219178
9976,40.69463,-73.8261,0.0
9977,40.8403,-73.93833,0.17534246575342466
9978,40.73107,-73.98213,0.936986301369863
9979,40.80188,-73.96696,0.8931506849315068
9980,40.72338,-73.98239,0.0
9981,40.67309,-73.96354,0.0
9982,40.68548,-73.94988,0.0
9983,40.69025,-73.9303,0.0
9984,40.67894,-74.0128,0.20821917808219179
9985,40.77679,-73.9212,0.0
9986,40.57215,-73.85822,0.915068493150685
9987,40.72014,-73.98498,0.0
9988,40.76377,-73.98786,0.5616438356164384
9989,40.65758,-73.97801,0.00821917808219178
9990,40.68001,-73.94971,0.9095890410958904
9991,40.68022,-73.92795,0.6027397260273972
9992,40.79387,-73.97136,0.0
9993,40.82417,-73.90156,0.0
9994,40.72644,-73.98403,0.0
9995,40.70442,-73.92484,0.0
9996,40.68732,-73.99245,0.005479452054794521
9997,40.72811,-73.98453,0.0
9998,40.68282,-73.99774,0.0
9999,40.68547,-73.78924,1.0
10000,40.70803,-74.01735,0.0
10001,40.66465,-73.95372,0.25753424657534246
10002,40.81229,-73.88887,0.7863013698630137
10003,40.80591,-73.95525,0.0
10004,40.70841,-73.9539,0.9561643835616438
10005,40.66542,-73.96062,0.0
10006,40.77368,-73.98704,0.0
10007,40.64588,-73.94961,1.0
10008,40.68443,-73.96737,0.0
10009,40.791,-73.96809,0.0
10010,40.68589,-73.99102,0.6821917808219178
10011,40.71796,-73.99032,0.0
10012,40.75946,-73.99083,0.0
10013,40.69855,-73.97595,0.0
10014,40.81236,-73.94142,0.0
10015,40.71608,-73.95967,0.0
10016,40.68665,-73.9922,0.0
10017,40.78506,-73.97723,0.0
10018,40.71119,-73.96471,0.0
10019,40.72831,-73.949,0.8986301369863013
10020,40.69351,-73.94011,0.5150684931506849
10021,40.70939,-73.96758,0.0
10022,40.68599,-73.9394,0.14246575342465753
10023,40.85076,-73.93049,0.0
10024,40.74751,-73.97676,0.0
10025,40.8508,-73.94004,0.0
10026,40.76102,-73.96124,0.0
10027,40.70005,-73.91882,0.0
10028,40.68167,-73.99276,0.00821917808219178
10029,40.81882,-73.9468,0.0
10030,40.81406,-73.95282,0.0
10031,40.77484,-73.95726,0.0
10032,40.72448,-73.9895,0.0
10033,40.69551,-73.95075,0.0
10034,40.82364,-73.95122,0.0
10035,40.75669,-73.96411,0.0
10036,40.72446,-73.94008,0.09315068493150686
10037,40.73351,-74.00454,0.0
10038,40.71382,-73.99769,0.0
10039,40.71912,-73.99776,0.5835616438356165
10040,40.84805,-73.94209,0.9945205479452055
10041,40.72276,-73.99314,0.0
10042,40.58851,-73.9558,0.9342465753424658
10043,40.68405,-73.96681,0.0
10044,40.73726,-73.88065,0.0
10045,40.66045,-73.89873,0.09041095890410959
10046,40.6735,-73.93856,0.7890410958904109
10047,40.79324,-73.94513,0.0
10048,40.6881,-73.99498,0.0
10049,40.74633,-73.91293,0.0
10050,40.71331,-73.96347,0.0
10051,40.67317,-73.95419,0.0
10052,40.67982,-73.91347,0.0
10053,40.85159,-73.94036,0.9808219178082191
10054,40.68333,-73.99369,0.00821917808219178
10055,40.77148,-73.98226,0.8958904109589041
10056,40.84687,-73.94004,0.0
10057,40.72092,-73.98849,0.0
10058,40.73999,-73.98122,0.5315068493150685
10059,40.6867,-73.9621,0.0
10060,40.80113,-73.96566,0.0
10061,40.74229,-73.95427,0.0
10062,40.68091,-73.94662,0.0
10063,40.81469,-73.94887,0.0
10064,40.68792,-73.83752,0.3561643835616438
10065,40.68927,-73.95277,0.0
10066,40.75818,-73.92679,0.06575342465753424
10067,40.76104,-73.9885,0.0
10068,40.69461,-73.93406,0.0547945205479452
10069,40.78502,-73.94763,0.0
10070,40.69451,-73.94419,0.0
10071,40.68446,-73.95779,0.0
10072,40.67793,-73.99531,1.0
10073,40.72674,-73.94004,0.0
10074,40.67517,-73.94421,0.0
10075,40.75967,-73.98573,0.4767123287671233
10076,40.7459,-73.97607,0.0
10077,40.76292,-73.99551,0.0
10078,40.79433,-73.97333,0.0
10079,40.73678,-73.92437,0.0
10080,40.71375,-73.94342,0.0
10081,40.66983,-73.95332,0.0
10082,40.68658,-73.9891,0.0
10083,40.67757,-73.98195,0.0136986301369863
10084,40.68242,-73.95016,0.1643835616438356
10085,40.59029,-73.79032,0.9315068493150684
10086,40.76444,-73.98592,0.09041095890410959
10087,40.81387,-73.88797,0.9123287671232877
10088,40.8127,-73.95004,0.0
10089,40.65606,-73.95902,0.0
10090,40.73331,-73.80811,0.0
10091,40.67202,-73.98531,0.0
10092,40.86363,-73.93002,0.0
10093,40.67589,-73.9287,0.0
10094,40.68229,-73.99369,0.0
10095,40.80739,-73.94196,0.010958904109589041
10096,40.71278,-73.96292,0.0
10097,40.7088,-73.93983,0.0
10098,40.7334,-73.95639,0.0
10099,40.80872,-73.94228,0.0
10100,40.78824,-73.94687,0.7178082191780822
10101,40.8098,-73.94443,0.0
10102,40.73607,-73.87981,0.0
10103,40.68202,-73.96273,0.0
10104,40.64346,-73.99814,0.947945205479452
10105,40.7149,-73.95588,0.0
10106,40.67621,-73.97238,0.0
10107,40.82453,-73.93952,0.7671232876712328
10108,40.70993,-73.987,0.5506849315068493
10109,40.82312,-73.94539,0.13424657534246576
10110,40.69845,-73.93495,0.0
10111,40.69704,-73.94761,0.0
10112,40.68266,-73.91819,0.0
10113,40.74212,-73.99828,0.0
10114,40.74313,-73.99844,0.0
10115,40.86274,-73.92842,0.0
10116,40.74336,-74.00278,0.0
10117,40.74494,-73.91513,0.4876712328767123
10118,40.76352,-73.9777,0.9808219178082191
10119,40.68647,-73.92494,0.0
10120,40.6831,-73.94962,0.0
10121,40.82651,-73.94871,0.7232876712328767
10122,40.6857,-73.95595,0.7726027397260274
10123,40.66026,-73.93992,0.4657534246575342
10124,40.71264,-73.94622,0.0
10125,40.78223,-73.80724,1.0
10126,40.80328,-73.96898,0.2493150684931507
10127,40.68053,-73.90879,0.6575342465753424
10128,40.68504,-73.9696,0.14520547945205478
10129,40.73162,-74.00928,0.0
10130,40.75421,-73.86435,0.9287671232876712
10131,40.74507,-73.90738,0.0
10132,40.84423,-73.83602,0.7945205479452054
10133,40.8061,-73.96641,0.0
10134,40.68193,-73.97807,0.0
10135,40.58881,-73.81066,0.9205479452054794
10136,40.75743,-73.92366,0.8465753424657534
10137,40.74327,-73.99848,0.3424657534246575
10138,40.69866,-73.92498,0.0
10139,40.74148,-74.00048,0.0
10140,40.78339,-73.95239,0.14520547945205478
10141,40.70689,-74.01451,0.0
10142,40.69113,-73.9478,0.0
10143,40.69705,-73.97743,0.4657534246575342
10144,40.74056,-73.98389,0.0
10145,40.71607,-73.95352,0.0
10146,40.69454,-73.94495,0.7123287671232876
10147,40.79063,-73.97864,0.0
10148,40.68528,-73.91573,0.915068493150685
10149,40.75255,-73.93654,0.7835616438356164
10150,40.70068,-73.91621,0.0
10151,40.7829,-73.94694,0.0
10152,40.67195,-73.95535,0.0
10153,40.70326,-73.91822,0.5561643835616439
10154,40.68542,-73.7926,0.958904109589041
10155,40.70249,-73.91904,0.9506849315068493
10156,40.70468,-73.91935,0.7041095890410959
10157,40.70387,-73.91665,0.39452054794520547
10158,40.71783,-73.98392,0.0
10159,40.70233,-73.9175,0.6273972602739726
10160,40.70619,-73.9191,0.7972602739726027
10161,40.70468,-73.91683,0.6082191780821918
10162,40.70153,-73.93064,0.0
10163,40.81483,-73.9609,0.0
10164,40.67839,-73.95434,0.5589041095890411
10165,40.77357,-73.94729,0.9013698630136986
10166,40.60788,-73.98161,0.0
10167,40.88001,-73.8345,0.8767123287671232
10168,40.88211,-73.83625,0.8712328767123287
10169,40.75194,-74.00468,0.0
10170,40.72235,-73.98769,0.0
10171,40.65474,-73.95448,0.33972602739726027
10172,40.79882,-73.96382,0.0
10173,40.63219,-73.95835,0.0
10174,40.80877,-73.94456,0.5315068493150685
10175,40.70694,-73.93246,0.6821917808219178
10176,40.6808,-73.93092,0.40821917808219177
10177,40.71003,-73.96097,0.9013698630136986
10178,40.65757,-73.95015,0.0
10179,40.72077,-73.98551,0.0
10180,40.72822,-73.98639,0.0
10181,40.79996,-73.95485,0.6
10182,40.72935,-73.98465,0.36712328767123287
10183,40.74462,-73.95521,0.0
10184,40.77059,-73.95686,0.0
10185,40.77849,-73.98527,0.9945205479452055
10186,40.83261,-73.94328,0.0
10187,40.71158,-73.94653,0.7506849315068493
10188,40.76294,-73.99248,0.0
10189,40.67351,-73.89267,0.7013698630136986
10190,40.78101,-73.98533,0.0
10191,40.68671,-73.98541,0.0
10192,40.71225,-73.96246,0.0
10193,40.78086,-73.95029,0.0
10194,40.70497,-73.94194,0.0
10195,40.74111,-73.97959,0.0
10196,40.68332,-73.96271,0.08493150684931507
10197,40.70994,-73.90201,0.0
10198,40.67231,-73.98069,0.8931506849315068
10199,40.76387,-73.98021,0.0
10200,40.72219,-74.0014,1.0
10201,40.77441,-73.95692,0.0
10202,40.68854,-73.97789,0.0
10203,40.64569,-73.94776,0.8931506849315068
10204,40.68741,-73.92622,0.0
10205,40.7305,-73.98416,0.0
10206,40.73415,-73.99814,0.09863013698630137
10207,40.74221,-73.99822,0.0
10208,40.80689,-73.94784,0.0
10209,40.72971,-73.95834,0.0
10210,40.80379,-73.96571,0.0
10211,40.66443,-73.94822,0.0
10212,40.7414,-73.99815,0.7287671232876712
10213,40.70866,-73.94122,0.9972602739726028
10214,40.76222,-73.99088,0.0
10215,40.80111,-73.96539,0.5397260273972603
10216,40.83107,-73.9486,0.22465753424657534
10217,40.72184,-73.9868,0.0
10218,40.76257,-73.91803,0.0
10219,40.70126,-73.918,0.6301369863013698
10220,40.74447,-73.92547,0.0
10221,40.70501,-74.01395,0.0
10222,40.68237,-73.95257,0.0
10223,40.68096,-73.95902,0.0
10224,40.69218,-73.96127,0.0547945205479452
10225,40.6891,-73.93926,0.0
10226,40.72966,-74.00234,0.0
10227,40.64493,-73.97801,0.0
10228,40.70492,-73.93832,0.0
10229,40.81411,-73.96073,0.0
10230,40.71621,-73.93984,0.0
10231,40.66855,-73.92945,0.0
10232,40.69695,-73.95951,0.6575342465753424
10233,40.73947,-73.98593,0.3013698630136986
10234,40.70985,-73.96923,0.9041095890410958
10235,40.78718,-73.97521,0.0
10236,40.74926,-73.98201,0.2684931506849315
10237,40.74645,-73.9853,0.0
10238,40.69588,-73.93944,0.9945205479452055
10239,40.71086,-73.96088,0.0
10240,40.74005,-74.00466,0.0
10241,40.64362,-74.00046,0.0
10242,40.68357,-73.98285,0.0
10243,40.72113,-73.99465,0.0
10244,40.78128,-73.98184,0.0
10245,40.70955,-73.95678,0.0958904109589041
10246,40.67042,-73.95677,0.42191780821917807
10247,40.80755,-73.95104,0.5835616438356165
10248,40.73363,-73.98545,0.0
10249,40.67689,-73.94884,0.4904109589041096
10250,40.67053,-73.95136,0.0
10251,40.72147,-73.98733,0.5863013698630137
10252,40.7246,-73.98953,0.0
10253,40.71631,-73.96353,0.18904109589041096
10254,40.69565,-73.9711,0.0
10255,40.67986,-73.9945,0.0
10256,40.73337,-73.98524,0.9068493150684932
10257,40.81899,-73.94694,0.0
